reaction_id,atom_count,charge,multiplicity,file,sha256,source
rxn1312,8,0,1,rxn1312.xyz,df11b557e856e36a6eaaa6b830a99ec03acd06cb0cef219a829883918141cf6a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1312/ts_guess.xyz
rxn1318,11,0,1,rxn1318.xyz,5872ad7289fca9e685b80d8b17e20de407198e16014ee2c5830555bd3307a8fe,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1318/ts_guess.xyz
rxn1319,11,0,1,rxn1319.xyz,9bac6d9facefd5ba4e683c36c8ca1c53eeccd27640de61009199fdc6abba297c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1319/ts_guess.xyz
rxn1326,10,0,1,rxn1326.xyz,85753b518c9a0f1bd480d7fa88b63ebbcc27162654b2c7b8ec7e86f481fa2d7f,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1326/ts_guess.xyz
rxn1327,12,0,1,rxn1327.xyz,bac29f36f4a8e644f89709e1117a5c88c65e671e397eb469bf27db2b39d5a148,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1327/ts_guess.xyz
rxn1328,12,0,1,rxn1328.xyz,9618353689d50c4ec56325980b6b561e2273281c7f9687310947bf37805d647c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1328/ts_guess.xyz
rxn1337,9,0,1,rxn1337.xyz,a14c7638f98a25123313911e2e0cec8220f6ca7906f190562266dc310059e50a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1337/ts_guess.xyz
rxn1341,14,0,1,rxn1341.xyz,cf689a04d5381009cad992ba6d75c47a09e18f47b20294830f2b27b6de16def5,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1341/ts_guess.xyz
rxn1351,14,0,1,rxn1351.xyz,c8e0bd6ff13874cb4deff594b8003a5b1d76310fe925f2105daa76887e102462,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1351/ts_guess.xyz
rxn1354,14,0,1,rxn1354.xyz,c4460e0a7d4d66c181a0d88ab6cb4cf6e4c755c428fdf7c5156327d23b6ee233,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1354/ts_guess.xyz
rxn1366,13,0,1,rxn1366.xyz,e4ce9fec6156965a9fb792d14cb40d94b2d5dc5fd4a31d74a5b4d4eeb1d72d0a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1366/ts_guess.xyz
rxn1376,11,0,1,rxn1376.xyz,53da80994a5bc9a7207615509f58d11a7617755a49bfccffc95621081298b10c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1376/ts_guess.xyz
rxn1379,11,0,1,rxn1379.xyz,f55f9a9afbdf09388538e0a216ef9752461e62fd5a781915e0a6e1af118e2738,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1379/ts_guess.xyz
rxn1387,16,0,1,rxn1387.xyz,d35c776f2effe0018b9c2d6410376e8949ba03f9f65ef94a9be4f3fc32d9cc4f,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1387/ts_guess.xyz
rxn1398,10,0,1,rxn1398.xyz,dcdc03ac36c449574f554442bf8ca7d165c9e015f513010fea7d7fe85fe4ac73,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1398/ts_guess.xyz
rxn1417,13,0,1,rxn1417.xyz,9b43f985ccfe830f6c28e71f837ed89de08d45e89fff58988ac802cd9ef96fc0,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1417/ts_guess.xyz
rxn1451,16,0,1,rxn1451.xyz,0260db7ac9cbe9b8dda6515a86cc28501bc8b45c4c8a9bf47bd6c21a0b3a8aa9,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1451/ts_guess.xyz
rxn1461,16,0,1,rxn1461.xyz,f943312304a96f78ed1328d1f05f53c10b52d5e06b6fdbf89e561468a5890a49,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1461/ts_guess.xyz
rxn1466,12,0,1,rxn1466.xyz,949b2d5b469528c38bb94c92c769b58143fe51f019bce526b4c9e3807f15962d,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1466/ts_guess.xyz
rxn1476,14,0,1,rxn1476.xyz,c29f04f1de714e07704e9bca31b95cfa114f687a97a773a033d6bae28a1acd1d,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1476/ts_guess.xyz
rxn1488,16,0,1,rxn1488.xyz,de82b5bb84be3c73cddc26a3d28f4a418e4512538c7f9f1bbe8b569504383541,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1488/ts_guess.xyz
rxn1493,12,0,1,rxn1493.xyz,25dd2030a227c9d91424d91d4f58e5da3f292d600751d66b80f15d069dcf7769,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1493/ts_guess.xyz
rxn1498,12,0,1,rxn1498.xyz,efe305a45b4411e6dedde81b6f3e828518aa9e5ebe032dc56a91cb99b7c01de7,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1498/ts_guess.xyz
rxn1500,12,0,1,rxn1500.xyz,8f613755cac1f532cb02a210d4798144e1b63a4ac2f51bf504f6b838771483cf,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1500/ts_guess.xyz
rxn1509,8,0,1,rxn1509.xyz,a274f1b130894a428b682539abf03c0ebc52cb787f54fbb092720467997e266f,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1509/ts_guess.xyz
rxn1518,14,0,1,rxn1518.xyz,1c2d44d45f81c5be583f9b1d7c1ea69e51306e6c21e76af363fd30cf2463b5e2,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1518/ts_guess.xyz
rxn1523,13,0,1,rxn1523.xyz,9a5d85192a662f14c122d678a6b307d55e8a5451cd9cbfc0b5b4d567fed1bc73,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1523/ts_guess.xyz
rxn1590,16,0,1,rxn1590.xyz,7d6cb8d28bea91ef6d29bded0e5cb7876462f47691a0b07ce8f73151d9ffcbf6,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1590/ts_guess.xyz
rxn1593,16,0,1,rxn1593.xyz,d50befa91b32906a30ce66def4b92f30f30b6b9b1486bab244383b3178b33076,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1593/ts_guess.xyz
rxn1595,13,0,1,rxn1595.xyz,9c148c5052ab5bea704083c63a1ce6495ec75ca6a7b8e996edfcc6ed4aca90f2,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1595/ts_guess.xyz
rxn1596,13,0,1,rxn1596.xyz,dba2db2f46cde3f1ad8ddd426f2828b43d60f390b7421947419e1c064cef68f9,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1596/ts_guess.xyz
rxn1625,9,0,1,rxn1625.xyz,ce01ea357ea888b136e021eba892b4dec18fda26e89b10656f1e4705cc53e983,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1625/ts_guess.xyz
rxn1639,14,0,1,rxn1639.xyz,38233677c886be81daef175cc45b9a237586df4b93644b48481bbc98c2dce968,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1639/ts_guess.xyz
rxn1648,14,0,1,rxn1648.xyz,0b69e24f8cd036889dac2dd8b52a6f5e30e2598ec004e5bfb1fedebf66d62559,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1648/ts_guess.xyz
rxn1650,14,0,1,rxn1650.xyz,fef997cc934271a391136fe05790304948c08cdfe7792e496a732c37ccab35bc,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1650/ts_guess.xyz
rxn1658,12,0,1,rxn1658.xyz,810e6fbff0291ef68c27da310090c79a0439e28557bc80c8566a9bd748d3dec1,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1658/ts_guess.xyz
rxn1661,11,0,1,rxn1661.xyz,21662532ceea000821279ef3e133ce22422b5405856d8083994d1f1d693f9574,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1661/ts_guess.xyz
rxn1666,11,0,1,rxn1666.xyz,7026fd4e80ed4d3fc61b83cf3ac5fa72594c3751ae558bda798f0b466c978896,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1666/ts_guess.xyz
rxn1676,13,0,1,rxn1676.xyz,c7db45a45856690b9b82b6aa8224cb891ffc3a14c9825be3022b57d2c4e6e5a9,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1676/ts_guess.xyz
rxn1713,14,0,1,rxn1713.xyz,4b7483814702c00e8d8d30c9cc7505be9a4d9868eaba06b5aa33d9cd76b74863,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1713/ts_guess.xyz
rxn1716,10,0,1,rxn1716.xyz,ef3b232a90289b6270cb3fdf6753673590d44f4a27df0619945da4cc7fa47113,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1716/ts_guess.xyz
rxn1721,13,0,1,rxn1721.xyz,c5410cd3eac73430fb3832dfe816cb07498dcb5cb0efe139b81d8eae78aa37a3,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1721/ts_guess.xyz
rxn1746,12,0,1,rxn1746.xyz,eacc0131c6b49b059111e9f10152be75062608697c92bb227a76cc5594b7d9ea,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1746/ts_guess.xyz
rxn1749,12,0,1,rxn1749.xyz,37e940419155d0fd4d45b92f2758e61f871f00b93437f6638a1f48126b188a00,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1749/ts_guess.xyz
rxn1758,13,0,1,rxn1758.xyz,75e623d2ace27d7b2f2a901e024e0676cb490ba37ec6ccbf8c16d541276b57cd,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1758/ts_guess.xyz
rxn1770,13,0,1,rxn1770.xyz,ca8100a102ba3c5b25f56a6d943133079febbc73356bba4674b176306de1cbfd,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1770/ts_guess.xyz
rxn1772,14,0,1,rxn1772.xyz,f874cac637a7c4936a361bc98001567549770729db77b99d978b8386e743b6c9,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1772/ts_guess.xyz
rxn1783,12,0,1,rxn1783.xyz,baa728b83ce864bfff00ab0e414d0c2527c3202060029353bd8e4f3678f0c1ec,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1783/ts_guess.xyz
rxn1795,10,0,1,rxn1795.xyz,59f17989a9c5859fd7e12ad1f09a39e95dc39553e7ef973935c1c847e8617f08,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1795/ts_guess.xyz
rxn1800,10,0,1,rxn1800.xyz,c9b46ee61888428a30dc04862e11729d7c70b3bb8bac6fcd11bfd858bad1be38,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1800/ts_guess.xyz
rxn1810,13,0,1,rxn1810.xyz,c12f6ba69066308c4a7c2cc99273c84c2e437974efbaf94f4f851ceccefeaefe,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1810/ts_guess.xyz
rxn1811,14,0,1,rxn1811.xyz,2a699999be465b23b23e98e6c789436700886075d4e13befafbc19ac3e4a2749,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1811/ts_guess.xyz
rxn1813,14,0,1,rxn1813.xyz,25ccee0951fc6d68b6c026079c98e94abf0bbc191134a2edf18f81835b04139e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1813/ts_guess.xyz
rxn1816,14,0,1,rxn1816.xyz,afbedb0402e92dabaccf81f2f50030396f066f5bac34e83167d1a7a512c151d3,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1816/ts_guess.xyz
rxn1821,10,0,1,rxn1821.xyz,5de70a5c38c002c83f030bc445caf7f0d1cf0ef7a93b31626490ad1d060e605a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1821/ts_guess.xyz
rxn1827,11,0,1,rxn1827.xyz,b0d1bbd36a6341dbd129bea47aae19033687178cb16e1087e9a5de80588f1828,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1827/ts_guess.xyz
rxn1836,11,0,1,rxn1836.xyz,91362d77b04c45f56d9084a7e9cfd36eb9134af9594e08ed973af51f975441f8,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1836/ts_guess.xyz
rxn1846,13,0,1,rxn1846.xyz,067a8541b9cdaf582f71309acb635b672b27f90b1c07b8a4368d06ad0da09beb,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1846/ts_guess.xyz
rxn1847,13,0,1,rxn1847.xyz,975862e682fbc8201242af07e7df253f6f1cbed81827d66a58dd296645eb1cef,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1847/ts_guess.xyz
rxn1866,14,0,1,rxn1866.xyz,e6379746d8f0341d1910a67f18494f3316d93735717a2880925e8ee6b96cb04b,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1866/ts_guess.xyz
rxn1875,13,0,1,rxn1875.xyz,1fc20cf690d8868673219790c894de7b7323f5564e2b54d6a5cdabeabe9ae0f9,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1875/ts_guess.xyz
rxn1879,10,0,1,rxn1879.xyz,e7bf57dfbc46e99d3c71aea4e154072094f770c07dde860415ea747eeaed5b62,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1879/ts_guess.xyz
rxn1880,10,0,1,rxn1880.xyz,b0b9a1655a911e6e90a411d51424c7462ca8524cfc39e0ba12fad7413a39b5d2,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1880/ts_guess.xyz
rxn1897,10,0,1,rxn1897.xyz,7e649ef35e50608859c00da6165ec419bfe76efe1b0c50ab9827faa7e1583393,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1897/ts_guess.xyz
rxn1915,12,0,1,rxn1915.xyz,7a1d6f4679134cc4fe673c6f84d72ac60caf7d6b3994c1ae355237ee1d7afa1c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1915/ts_guess.xyz
rxn1922,15,0,1,rxn1922.xyz,4fd3bc705e8a40c9eff622f0dcc044d17cbd59a04a5acbe614f95bfc5de36ada,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1922/ts_guess.xyz
rxn1929,6,0,1,rxn1929.xyz,6c8783fdcc2c82ad1cb8ec423626be5c715c794395e48ef24eb5a1fb45506e41,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1929/ts_guess.xyz
rxn1946,12,0,1,rxn1946.xyz,c82b2fbf0cd5edf53be9112301143c7701568691441a75c99e31d33ecdc99e6c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1946/ts_guess.xyz
rxn1961,10,0,1,rxn1961.xyz,38935e6ce7e219f6b831969ec20f97053644f55eec8ba51636558ff2bf759def,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1961/ts_guess.xyz
rxn1976,14,0,1,rxn1976.xyz,55f0c0eb8e6ae8021ed283db7ac0f2fe9e76e69b056ed36f2a5c77aec12b1399,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1976/ts_guess.xyz
rxn1983,12,0,1,rxn1983.xyz,743b01ab57e91ae72f8e5b5fb6bcecef64b01baca19d3cdcebb3bb17854d1b72,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1983/ts_guess.xyz
rxn1984,12,0,1,rxn1984.xyz,20eecffd66493c500ad9bdb034a5f38fb526e7960b57e05423da8c8e6e0cd08e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1984/ts_guess.xyz
rxn1991,12,0,1,rxn1991.xyz,0775ebf12040b8288c0b7a37761cbe081d2578da8f94b6c5ce40f9ad9b2f8d10,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn1991/ts_guess.xyz
rxn2009,12,0,1,rxn2009.xyz,0337e98205eeb3f810b0cf0f59f44c814ab468f5e31480055d3564f49cf02997,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2009/ts_guess.xyz
rxn2012,9,0,1,rxn2012.xyz,8dab7e560ac659cbca61d4b3b94f5743532c790bda9ac7a658d6b951ecf69fa8,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2012/ts_guess.xyz
rxn2024,11,0,1,rxn2024.xyz,a90d626acd736222b9db42f4adc872643f44244d952bd7a04576ebd3ccec5229,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2024/ts_guess.xyz
rxn2026,11,0,1,rxn2026.xyz,71466d484f31a669e1ec3cd5bb99a88db9e6cd2276bf42a67ad85b734ecef8a1,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2026/ts_guess.xyz
rxn2032,14,0,1,rxn2032.xyz,c552f194aa2986e3af22290bcbcff0f3e14f6d27cd92331476ab1f85b6d8d92d,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2032/ts_guess.xyz
rxn2034,14,0,1,rxn2034.xyz,33a853308a7a24b68d6bd0fcd15b7bd0f13962bfaa9cd34c82ecb232ad1e833b,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2034/ts_guess.xyz
rxn2065,13,0,1,rxn2065.xyz,cd93f33fc01831acf078c15ba2925d93f3084ce0a47edd666bb59e1b18bd92c1,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2065/ts_guess.xyz
rxn2070,13,0,1,rxn2070.xyz,a1f1423195718fed28cb2630377ee62e98f08757894fa9dcd7735ece230eca3d,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2070/ts_guess.xyz
rxn2073,13,0,1,rxn2073.xyz,b2acac0ac1bb301c9e7e9e956b4334cd6a2e7f29b24e97c231353239d16149c8,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2073/ts_guess.xyz
rxn2088,16,0,1,rxn2088.xyz,defb77fd42f1500fa4a4a496f497452063e00308257aaf91dd2d00707ed6513a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2088/ts_guess.xyz
rxn2097,12,0,1,rxn2097.xyz,5008478119c1c1859d265fef13ab76ee3a5434dd346abbe3962c2bb2731d769e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2097/ts_guess.xyz
rxn2099,12,0,1,rxn2099.xyz,f33bc3368589d891f7ec0c22ca72d2e6345bcf6934546a6ae08dfbb51c39f805,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2099/ts_guess.xyz
rxn2104,9,0,1,rxn2104.xyz,cb68165a89781251cfc8043e2123952c60050102961aad958d05bceb44867893,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2104/ts_guess.xyz
rxn2131,14,0,1,rxn2131.xyz,ab29762a3d3cd9ca9d9a9af58d2630b4e661cace10055fd70e2e247ff3d742ce,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2131/ts_guess.xyz
rxn2145,11,0,1,rxn2145.xyz,826d606f25f670ea41d857e8f88a8739355db4ace6bfa02b6a077427cc464c3d,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2145/ts_guess.xyz
rxn2149,11,0,1,rxn2149.xyz,d4640ebb66b629e99f716329320cb5d58bc398a41e9b63c29854cc575ac4a479,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2149/ts_guess.xyz
rxn2176,16,0,1,rxn2176.xyz,df2f9015b457f4022ee2435c9ae6115feb4e728e5cdc96af97fd158c6da8fa32,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2176/ts_guess.xyz
rxn2179,16,0,1,rxn2179.xyz,fd6b8cd91bb14afe33be3a2b3b52a857599da2f8e41f86cc52b9b39be1b5a45e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2179/ts_guess.xyz
rxn2195,13,0,1,rxn2195.xyz,64a179e18b1af254a6fdb1de9f1baf4866e2bd59ade17a828203eba52901e7f1,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2195/ts_guess.xyz
rxn2212,17,0,1,rxn2212.xyz,55fe493d6d386dbb62fcdd25d6a1d84240cf03317ec25942475d74e52b25f10a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2212/ts_guess.xyz
rxn2226,14,0,1,rxn2226.xyz,5b43f2051ca754789b40d0e35c17996add2afeba3fb04373e610be7e79d73b96,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2226/ts_guess.xyz
rxn2271,16,0,1,rxn2271.xyz,5956d3813a349defda1608484fbe5ab5169d845ef3aeac0ef0566a82566f6457,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2271/ts_guess.xyz
rxn2279,12,0,1,rxn2279.xyz,d587a9b8748fc02d805c912e9c98a07f4f6d003018c9e5a63b3310d181c7351a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2279/ts_guess.xyz
rxn2289,14,0,1,rxn2289.xyz,5e14051144212740550c13fffdc1caa7f2cbb0632ea8bbb29849a7ef7e94c248,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2289/ts_guess.xyz
rxn2306,10,0,1,rxn2306.xyz,16f4178017e244a280feab320f99d61a5c9fc27893b4bd866bcf722deb02c1e6,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2306/ts_guess.xyz
rxn2317,10,0,1,rxn2317.xyz,2349bd95b855cce2c05f7f1705af3b58564a31ffeb5dfe20524677babdad407b,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2317/ts_guess.xyz
rxn2318,10,0,1,rxn2318.xyz,64ae225ff4546eff504a000631a16a73747b94ca7a80f94fc0a38d6dbeba95b6,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2318/ts_guess.xyz
rxn2337,11,0,1,rxn2337.xyz,b8e51c220b6890decdce967cde27360a9d6c5c19e3207f776271cf65c064ec78,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2337/ts_guess.xyz
rxn2349,11,0,1,rxn2349.xyz,cc54eaa0b6ad05fdf4fcf8c2a11253e63eaa2c2b69193cf28465699def31983c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2349/ts_guess.xyz
rxn2356,11,0,1,rxn2356.xyz,d6f11d71bcd4f5168283c85270f234421c03ffa3eb81f197ba33f66ec80f581e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2356/ts_guess.xyz
rxn2357,12,0,1,rxn2357.xyz,a3813c6fa707e339463bed3a40cc992e520aca46218149284c4fe52846490af4,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2357/ts_guess.xyz
rxn2380,9,0,1,rxn2380.xyz,88807a5f316f98c9f2086c0f429cf54b42acb749b3cb5c42e1f956bc2b063bc9,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2380/ts_guess.xyz
rxn2382,9,0,1,rxn2382.xyz,85c2fc7b0068fdd5e9ab60d8f7a9357d3c0d76ace3d46c890c967a44af05abab,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2382/ts_guess.xyz
rxn2395,10,0,1,rxn2395.xyz,ca73c18347ca9f81d0b90303dea303f73ea902581f445aae998292cc2892ebe0,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2395/ts_guess.xyz
rxn2407,12,0,1,rxn2407.xyz,5f894e23974865c89205f0352a198981a039319dc22ea6056393922f67249988,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2407/ts_guess.xyz
rxn2410,12,0,1,rxn2410.xyz,73e79f557d7d326a52bdc91c5553578cd9f2737872eb2f05a43f41027f6c2a5e,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2410/ts_guess.xyz
rxn2411,12,0,1,rxn2411.xyz,eaf5f102ba15311701852eab45576ea83387a978e60dfbd996591b1cac33fa90,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2411/ts_guess.xyz
rxn2417,13,0,1,rxn2417.xyz,22b3f786d0f6d59c9c678777a533db20f6296dc15a0e214e6119463fe49818a2,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2417/ts_guess.xyz
rxn2421,12,0,1,rxn2421.xyz,edec9dd9518cd565544957608eda1255ddd98c53fbc9611c903fe1b5ef4d62fd,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2421/ts_guess.xyz
rxn2422,16,0,1,rxn2422.xyz,73d521574fbfaf7341a496acb64d20542d3b628d61f831623b4470e31bbbe021,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2422/ts_guess.xyz
rxn2440,14,0,1,rxn2440.xyz,32f4e91332916dd5355f99b08dff77cf2fea261ee9041b811758de7a141210ec,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2440/ts_guess.xyz
rxn2445,14,0,1,rxn2445.xyz,99bcdbc41ef6fb01a5bd7c3b6a14c373c2a1b78731cda169a29a2dc6cce2fe64,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2445/ts_guess.xyz
rxn2446,14,0,1,rxn2446.xyz,663be6d65a2e1cad8a686e94707a7294bba83802eff48cff043ec84a8d42bc37,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2446/ts_guess.xyz
rxn2461,13,0,1,rxn2461.xyz,544a839ac9974ba9d858765520426583e9f5e76366ec5599a5119f380d35a716,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2461/ts_guess.xyz
rxn2478,13,0,1,rxn2478.xyz,9b95a5a01d034e97f5f8a34b1f188b0d1aa2713683a3b6631a4420b5eef89280,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2478/ts_guess.xyz
rxn2490,12,0,1,rxn2490.xyz,760c79948c3dceb73a981b07048dd6d15084210fe1aee7f529203e9376838fc9,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2490/ts_guess.xyz
rxn2500,13,0,1,rxn2500.xyz,a3430bf6552ca51c60ef6dd61823db398cf28b81647d092a6540f3b7b02f1eff,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2500/ts_guess.xyz
rxn2501,13,0,1,rxn2501.xyz,40420fb923660bb2f161df63394cfe6df83d4fea082396d6cc04058cf483a057,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2501/ts_guess.xyz
rxn2510,14,0,1,rxn2510.xyz,a45697b0251dbedf95f7530ff5dcdb784ded7b7be8e5259c3a440dae799387df,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2510/ts_guess.xyz
rxn2564,13,0,1,rxn2564.xyz,3cda1b37ab3f279e7bb9dd9bba8c2a6df2697ac36d5d9953b264a10415cdde7f,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2564/ts_guess.xyz
rxn2567,13,0,1,rxn2567.xyz,e93419a19bb063e0128ec82c2a9889362a40bb35a08315d72ddcc07a1d16ecaf,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2567/ts_guess.xyz
rxn2574,12,0,1,rxn2574.xyz,39a5f730e14d9c3cacd0381a7c4924cba054bd76499a1f33e905782c0ec578b6,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2574/ts_guess.xyz
rxn2587,5,0,1,rxn2587.xyz,9c456ea315417dac830df520d512e34d94ceaa9fb60e0eb0093777fe369c7ef4,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2587/ts_guess.xyz
rxn2591,18,0,1,rxn2591.xyz,54054b18f8a8874b47d4850fe3b54ee95d79a75f107b9fa6a52b7fb483d0499a,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2591/ts_guess.xyz
rxn2608,14,0,1,rxn2608.xyz,050c39df10144dd9beda232e6d9e6bcb41a35ea70760cd433b93876250808de0,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2608/ts_guess.xyz
rxn2646,16,0,1,rxn2646.xyz,a152ea4c79ba3b1ab8e490321a52087b0cdd1ec61e9a38df53d4f1c205b4b23c,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2646/ts_guess.xyz
rxn2651,14,0,1,rxn2651.xyz,34d295d7e3b22629b17590d415fadf668e06672e76a45abd8da863ad7e0445ab,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2651/ts_guess.xyz
rxn2656,14,0,1,rxn2656.xyz,729b76c21be76a5880d2c58208695605bf6364e72eb43e9271f384d2dc4bfc8f,Gaussian_ReactOT_exact/Gaussian_calcfc/rxn2656/ts_guess.xyz
