reaction_id,atom_count,charge,multiplicity,file,sha256,source
rxn1461,16,0,1,rxn1461.xyz,43bf764e023d8f548acc97aca9cc04b7eb2d272dfa4019abcdd8b5a8c2bdbc94,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1461/ts_guess.xyz
rxn1466,12,0,1,rxn1466.xyz,97e6d2cf2927809f384ecb040b5c95036eabbb0b0609844e5a1dc42fa728fa2c,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1466/ts_guess.xyz
rxn1476,14,0,1,rxn1476.xyz,e69a936cbf33815641fa7d6c1c2d76922fb7eb5df75adcd4eb18cec060a4eebd,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1476/ts_guess.xyz
rxn1488,16,0,1,rxn1488.xyz,1a9aba090e97116b093f2d3eb6ea177f11893783065c1dbb30d3c1948fe3cb67,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1488/ts_guess.xyz
rxn1493,12,0,1,rxn1493.xyz,58210592ef1c8be19600b8e1c8fcbe91ea0ac9f25bd8fc201a65f35536b1ea1e,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1493/ts_guess.xyz
rxn1498,12,0,1,rxn1498.xyz,66a3021fe387c477b4fa60ed64f4222b308b2489ae37d90d87b5891ab32c2efc,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1498/ts_guess.xyz
rxn1500,12,0,1,rxn1500.xyz,c87d33995b5f23c7785f795bad4774fcd05fdc41ec5c5f7558732fb56ed30101,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1500/ts_guess.xyz
rxn1509,8,0,1,rxn1509.xyz,cfe7ed3ea2df1899b6c4d04d2a4967e16c727fef70b682d7dc157a23f31427ac,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1509/ts_guess.xyz
rxn1523,13,0,1,rxn1523.xyz,fc5a89bf0e233074744827450da50641c9cfbd16bde44d3897e9ba3e1ccef973,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1523/ts_guess.xyz
rxn1590,16,0,1,rxn1590.xyz,9260076ce99b261dd78ad60fc8dbda40bea3b98e7b03d12c9c7aae6efe18b99a,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1590/ts_guess.xyz
rxn1593,16,0,1,rxn1593.xyz,ca389bfaac9cc22da3483103bf39b015e6be82bc14defb60dae140f2172fec17,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1593/ts_guess.xyz
rxn1595,13,0,1,rxn1595.xyz,1afb7612d0926fc4760255c1241543053587e575fe0a5c87a901a4adec12c607,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1595/ts_guess.xyz
rxn1596,13,0,1,rxn1596.xyz,a0fcd308d932917b7099ef052d8f10dc83da9a7d3fa5b409b4ec3713f8d8b1de,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1596/ts_guess.xyz
rxn1625,9,0,1,rxn1625.xyz,202f4c43f43d837023d22cdc710a0612fb845cc8c40f6d44e345cc5974601aa7,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1625/ts_guess.xyz
rxn1639,14,0,1,rxn1639.xyz,3f2c2e73ed8e3d2674f927bd987b02b75181d557e3a327d3ca586f14891a4f10,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1639/ts_guess.xyz
rxn1648,14,0,1,rxn1648.xyz,0c46275af779e68394b16d3a2e213c49d04eca9911e38e7cb4736a5fea92bc46,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1648/ts_guess.xyz
rxn1650,14,0,1,rxn1650.xyz,109f620a5e6f575ff1937097c3587d18aa9d515ce24667b83e376c76cba4fb6f,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1650/ts_guess.xyz
rxn1658,12,0,1,rxn1658.xyz,033a5f333c64a8fced2badc405782cb851d05eca4801c49fc621bc73a18fc9f0,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1658/ts_guess.xyz
rxn1661,11,0,1,rxn1661.xyz,846bf9eaca51e413e93ac211f09403bab1d7b4e6881e4a7dd91dc80f72035d7f,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1661/ts_guess.xyz
rxn1676,13,0,1,rxn1676.xyz,2a390318568347de655578215de8341ba880f3ebfd5f238c2134ced321d1a352,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1676/ts_guess.xyz
rxn1713,14,0,1,rxn1713.xyz,2e974437cb5d15e9b368d0c428b4a1ef5b6ff918075deca0a37193ed66313780,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1713/ts_guess.xyz
rxn1716,10,0,1,rxn1716.xyz,c87ebd3db93558341ae54d13453348909d7791bd3e5f000eb97ff254e36937e0,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1716/ts_guess.xyz
rxn1746,12,0,1,rxn1746.xyz,41db787af9e8f62f7234dce086cd5c32be3ddf97ebf4c68064b0f96ff298650d,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1746/ts_guess.xyz
rxn1749,12,0,1,rxn1749.xyz,7ff7b603ffe102333525c41ad8d24f22bedfed47bca4137437d80656a17a7429,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1749/ts_guess.xyz
rxn1758,13,0,1,rxn1758.xyz,19d90798eec5a0094a6440bf5e5c6ee38e2adb78b1196ff91e167b50b2facfbf,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1758/ts_guess.xyz
rxn1770,13,0,1,rxn1770.xyz,2fa410bd3fc6f948e5dd43a373138c73c08018e0a45402b4fcd002634d8b090f,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1770/ts_guess.xyz
rxn1772,14,0,1,rxn1772.xyz,60a82816a8d3572e8c3de230b3b1e7449cbe1d07a59e017e6a072dc6fa8746fa,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1772/ts_guess.xyz
rxn1783,12,0,1,rxn1783.xyz,acc0c7c6d154632b49b9d46417d49146e4e0410d395ec93c18a4c871223fdb2d,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1783/ts_guess.xyz
rxn1795,10,0,1,rxn1795.xyz,ec641105a3b5a7ccbb85bb3797da1e5056fe740bb7402cf66b5103e9da3b9da0,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1795/ts_guess.xyz
rxn1800,10,0,1,rxn1800.xyz,f5b69542b21b40c0cc0b503dea6368e7cbd25ec0aa1f1509df9e2a1ac39b14f3,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1800/ts_guess.xyz
rxn1810,13,0,1,rxn1810.xyz,72540f3ca91e9e3a546861f55292229c83063a330db8c383c6ebacaf9194b7a4,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1810/ts_guess.xyz
rxn1811,14,0,1,rxn1811.xyz,4e1745708407138b74529173e9e3436fd98e402c27d4855e6ddfb33d3b764d65,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1811/ts_guess.xyz
rxn1813,14,0,1,rxn1813.xyz,853cf495c3340aef0ceee515eea55402d14d1cdd32d5c1a3be0c910a4cbcaaaf,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1813/ts_guess.xyz
rxn1816,14,0,1,rxn1816.xyz,ffbb19ce8a6343d87ba148e2ea829baa7b0643a1aee405f96619d8bb5509568c,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1816/ts_guess.xyz
rxn1821,10,0,1,rxn1821.xyz,44989316990fd02f6963ef61b41ad254d8c1039d2bfd133a8d7f23fb4e8407cf,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1821/ts_guess.xyz
rxn1827,11,0,1,rxn1827.xyz,9b378d6a8619751f7c7d8a6f72a51f0be19810b1c09e2b6b9f4b1b7bdcdcc90d,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1827/ts_guess.xyz
rxn1836,11,0,1,rxn1836.xyz,76a86901740c0d4d1385b83e0d5306b53a9cf523fe9ff855fca1e45fb791dcc2,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1836/ts_guess.xyz
rxn1846,13,0,1,rxn1846.xyz,787e3b5fdab0e54ec9d39dc5df0a8b5b0afba7504ee30570ad4260afb4debf4e,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1846/ts_guess.xyz
rxn1847,13,0,1,rxn1847.xyz,6a98bbbc55c0f460b4cd67f2397d8623e7334d6c9fe31ac38ab656e7a962ea21,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1847/ts_guess.xyz
rxn1875,13,0,1,rxn1875.xyz,3874c2f9642c28fad3439b6c718f063e8ae12c1f793ed8472edfaa57a7e0a884,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1875/ts_guess.xyz
rxn1879,10,0,1,rxn1879.xyz,7f3666a03443d550d9c9865aad3d1272aafdc072f144fbf41d66492a03d221ca,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1879/ts_guess.xyz
rxn1897,10,0,1,rxn1897.xyz,300358d1fa3939b9ab75b0c825935a32380ad0ae8ecc23243fa8770682874b31,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1897/ts_guess.xyz
rxn1915,12,0,1,rxn1915.xyz,b9cb92e51165ec37def88cd433cea2f4c1107dc4baa94a28e6865125b80f2b8d,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1915/ts_guess.xyz
rxn1922,15,0,1,rxn1922.xyz,176a23d3658cb973b3140493dbc46baf83dec65fa120153cc480b7af77721887,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1922/ts_guess.xyz
rxn1929,6,0,1,rxn1929.xyz,b0739652a6906e87d3ee9bbe3df7f94ea7e72dcc31f278cb3b53c80a8c72d687,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1929/ts_guess.xyz
rxn1946,12,0,1,rxn1946.xyz,b9ebb8c87d08aa766dbd7f700f476b181f98110ef24501669f6bb69556d92104,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1946/ts_guess.xyz
rxn1961,10,0,1,rxn1961.xyz,c42a79b8d86fec1fd10c3fcbcafe7cfc49ad38e56951357cba6e30dec0c96738,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1961/ts_guess.xyz
rxn1976,14,0,1,rxn1976.xyz,6ede1c6c666faed3cf62608cff40524d124a9b1e4718f1e1df0b92f38fdd8a10,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1976/ts_guess.xyz
rxn1983,12,0,1,rxn1983.xyz,f8f3088f29cdd77cb7f5a018e70a2ecc1eac81780eb2d96fc4176113efbdce92,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1983/ts_guess.xyz
rxn1984,12,0,1,rxn1984.xyz,de400cd571ca1a26725cc6ca11f23b7a976056d88191bcccd5e18c3f84401a1d,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1984/ts_guess.xyz
rxn1991,12,0,1,rxn1991.xyz,27aa93071a3b508dfd6527c47ed63072dff0243bcb7875b1a857b5932b9dc954,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn1991/ts_guess.xyz
rxn2009,12,0,1,rxn2009.xyz,bcc6e2531de412c78b878af0bddd1e849a3d4a06062888413a67b965ff98f572,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2009/ts_guess.xyz
rxn2012,9,0,1,rxn2012.xyz,b2401752e4f22a5c7f012e455bb7a2fce78028c10d3b2e4b567db441890db788,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2012/ts_guess.xyz
rxn2024,11,0,1,rxn2024.xyz,56df92b3e96b0fe28779f0347404a232117b09ee6e17cc56ca1ce1542494436e,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2024/ts_guess.xyz
rxn2032,14,0,1,rxn2032.xyz,40069ef1a4a11c1467a8ec3620197b101e13b1c167b31b6e32aa46ddbb4bf055,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2032/ts_guess.xyz
rxn2034,14,0,1,rxn2034.xyz,80fd097ed81365ec0e61b636ef1db08af2b361820545c927325dfbe7330d5216,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2034/ts_guess.xyz
rxn2065,13,0,1,rxn2065.xyz,10a9f8754dbd5d61f7f0d2a2daae64171b1bb1758016b2ed5bfeb571eacef693,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2065/ts_guess.xyz
rxn2070,13,0,1,rxn2070.xyz,a5ed2c9a92074e5800dc5546484b35342bc75d0f8913d12c2eae574ba4596b9d,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2070/ts_guess.xyz
rxn2073,13,0,1,rxn2073.xyz,0c41a51bbdb178c33b533c25f3fea2b2403441ff58c93533dc0a0446292b8857,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2073/ts_guess.xyz
rxn2088,16,0,1,rxn2088.xyz,9c7e739b82e1030ac52bf6112249513b982a918f7b963eaca4519a3f267579d2,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2088/ts_guess.xyz
rxn2099,12,0,1,rxn2099.xyz,1734c2407ef034068e9845a78ceeea159baad0defa49d0be61b61cd1e54bc462,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2099/ts_guess.xyz
rxn2104,9,0,1,rxn2104.xyz,780b1a123a65067234d238bfa536991a97e943e7a1e8cd863b6e68344136edd0,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2104/ts_guess.xyz
rxn2131,14,0,1,rxn2131.xyz,f337a248b0a9a811db88cf3fa5d8a372876f4a930e38a87836f81eb00032c30d,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2131/ts_guess.xyz
rxn2149,11,0,1,rxn2149.xyz,0c0b680672e99f11869d61e08c641ffe1e84c8a0e5bd3f129245e9cf3535b47d,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2149/ts_guess.xyz
rxn2176,16,0,1,rxn2176.xyz,82d202ebf21c248214d7d0ac3044027e26abc71aa5d7dbcb9385422941b1f70c,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2176/ts_guess.xyz
rxn2179,16,0,1,rxn2179.xyz,6338feae913ac597cd0010d35574f6f6fc2c6f98d3d9e2d59e32467f01728013,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2179/ts_guess.xyz
rxn2195,13,0,1,rxn2195.xyz,07d3517c333bb44fea8cc1a6c9651a06ba77234a0e88139f00db5eadcc655442,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2195/ts_guess.xyz
rxn2212,17,0,1,rxn2212.xyz,d0a0c43dea9d86c8e5a38774b5f3a89c59622dd4662993e9b84b8d5aa65a14d7,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2212/ts_guess.xyz
rxn2226,14,0,1,rxn2226.xyz,212eeef2f5f4ddb740aae6fd284b79b7d287098a2329ce488480299bb6c8e0c3,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2226/ts_guess.xyz
rxn2271,16,0,1,rxn2271.xyz,44ba017617003dc5bfb5ff2e758684d893f1e88fb31976f652372a83f8ef428b,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2271/ts_guess.xyz
rxn2279,12,0,1,rxn2279.xyz,9a401423a5b9dee0ec31ba06739fd8ec1c7b2e26c0a8b74aaeec4806a8c4913b,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2279/ts_guess.xyz
rxn2289,14,0,1,rxn2289.xyz,07965b0b6b4dd9988df84aa94abb8bf6cd0c32480466885ccdce618228fd16d9,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2289/ts_guess.xyz
rxn2306,10,0,1,rxn2306.xyz,2457dd5fa9792d814192319bbaeacfd9ef45ff45d20edd507c0883566ebdaca9,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2306/ts_guess.xyz
rxn2317,10,0,1,rxn2317.xyz,7b32f7fb7b49210fbf854c822dc410fd05a6dfd3a79060eda8e562a0f416c26a,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2317/ts_guess.xyz
rxn2318,10,0,1,rxn2318.xyz,f0c27bf7d6daf43f42a65476214eb0bdc69dbeb2d0b69e56ec787b659d8eefd1,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2318/ts_guess.xyz
rxn2337,11,0,1,rxn2337.xyz,43f85d1d7ec2bca2bf6b3ed3d36bfa89fecadcbcb35fb529ac71674859cef065,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2337/ts_guess.xyz
rxn2349,11,0,1,rxn2349.xyz,da1fb5dea03777a4291d0507dc1f88428023ab87abc7025bc995906675ffed0d,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2349/ts_guess.xyz
rxn2356,11,0,1,rxn2356.xyz,a1827bf4b85bef880426e38c8b283d8b5635d6c52ac3e25d4f0d2fc117c677de,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2356/ts_guess.xyz
rxn2357,12,0,1,rxn2357.xyz,3f8ef71114b98006f428f6af1a9ef92957e7bd71638dfb15346a08b24e363d69,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2357/ts_guess.xyz
rxn2382,9,0,1,rxn2382.xyz,2e579874858bf462c39ea0d50f1e67e1755b5ee8a82b663c64bd92479eaf8772,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2382/ts_guess.xyz
rxn2395,10,0,1,rxn2395.xyz,7bcdf01205b0f742da03c70931fa73a2677eb62d3ffbbf532915ecfac0e2757b,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2395/ts_guess.xyz
rxn2407,12,0,1,rxn2407.xyz,95f8489542c15431bff1cb547a8977e4f5c4787d083fe1bebea5f1ce72677aa1,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2407/ts_guess.xyz
rxn2410,12,0,1,rxn2410.xyz,ccca57a48a0e9da8e3017643b6e52be5fcecafd43cdabe2ec3a3dc0733e8c031,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2410/ts_guess.xyz
rxn2411,12,0,1,rxn2411.xyz,f3f7b4c632b8edea2aa61bd145566099089a91cf919762a27c519dda73930ae6,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2411/ts_guess.xyz
rxn2417,13,0,1,rxn2417.xyz,3a9618793aa085c1828a8536a31b183722ac569976ca131353017c4c3db4d82f,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2417/ts_guess.xyz
rxn2421,12,0,1,rxn2421.xyz,c6c294b33bd2708e288bfad30694352d8720ba7c0df283cded07a8dc615a30c2,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2421/ts_guess.xyz
rxn2422,16,0,1,rxn2422.xyz,8f2b5a8bcd39099bbed3039b43ec115c05a57c9573d1447f692924fb7d40eddd,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2422/ts_guess.xyz
rxn2440,14,0,1,rxn2440.xyz,aaa9809c6ade5eb2aaffcc40fe90f7bccd8233dc8df0bb6616984e23c21c6b2e,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2440/ts_guess.xyz
rxn2445,14,0,1,rxn2445.xyz,16cac4229d87df9dcbac10d97e36c56c5507ef0ff720f481ecdee531a95285b8,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2445/ts_guess.xyz
rxn2446,14,0,1,rxn2446.xyz,abe7ed3367888f4703c9c6e683ced6580c6cf1dd7bc81f3abd63c183f2a53dee,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2446/ts_guess.xyz
rxn2461,13,0,1,rxn2461.xyz,c75b9296dcc0900835d4bdc16b6a482f28e3560c5112e856205c434e724ce383,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2461/ts_guess.xyz
rxn2478,13,0,1,rxn2478.xyz,d558fdd221dfb86cb3b440dd30825e54a0e6fa228c348e95f26fb6badfb1ec41,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2478/ts_guess.xyz
rxn2500,13,0,1,rxn2500.xyz,212b1f0f23c362bf743632afc89bf09d63ec5f5cc519b288110e6c91703a53d2,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2500/ts_guess.xyz
rxn2501,13,0,1,rxn2501.xyz,a30b56fd25c3a529dd244496b4c533cd89cdbf5c99fd36e3c5499537176a33a8,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2501/ts_guess.xyz
rxn2510,14,0,1,rxn2510.xyz,6e4e0d59f5a9359ddb21e7d7453c5516e8513c84a69c2be7ab1fe0deaf51cd42,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2510/ts_guess.xyz
rxn2564,13,0,1,rxn2564.xyz,661c5b63c0ccf794b5cc635e11b3683dc476ca7917156d63656af89b46b651d6,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2564/ts_guess.xyz
rxn2567,13,0,1,rxn2567.xyz,565969315b744bc090e5ac174055ee2c1d646d281deedf25e3ff91c2048cba67,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2567/ts_guess.xyz
rxn2574,12,0,1,rxn2574.xyz,6fd09762e5c912fcff33e0a142e0aa51e36d410818ceb2ae8f90b02f4316ea20,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2574/ts_guess.xyz
rxn2591,18,0,1,rxn2591.xyz,e6be7e196542f23bfeacd61a3fe73068fc43ce83934fb6067a9b058a80e41915,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2591/ts_guess.xyz
rxn2608,14,0,1,rxn2608.xyz,37fa7b115a61b6ca6c80e11aa85bd0a3a9fb3f9110d4b2fda37bc3e0bbefbb27,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2608/ts_guess.xyz
rxn2646,16,0,1,rxn2646.xyz,59b8cb4cfaceeda0eecde66b8ee76b6d7f7d048ea3b9faec3e1f625561c7a2e3,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2646/ts_guess.xyz
rxn2651,14,0,1,rxn2651.xyz,6d725216d9cb70d7b112ab065c02bc19569135ac72bfe83e37ad1648eab3cf78,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2651/ts_guess.xyz
rxn2656,14,0,1,rxn2656.xyz,38b696ed1697498d636c7f4516bb3f60ca528287cef772012bdccb038676cae3,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2656/ts_guess.xyz
rxn2669,14,0,1,rxn2669.xyz,515bb0e323f445c6bd1746cd23a4969f06fa25f187b6e4fd743ddc484cc70046,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2669/ts_guess.xyz
rxn2672,16,0,1,rxn2672.xyz,771280609a5d9799c7ea9c188f9bf78d81fd0be4b1b16adee8d3d479e4e25fe1,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2672/ts_guess.xyz
rxn2673,16,0,1,rxn2673.xyz,c32e05db06ea144254614059559f1e3195bc4237182121c54d3f6a7448181449,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2673/ts_guess.xyz
rxn2675,9,0,1,rxn2675.xyz,e968a16d72be7cfbf835e162176f61426c0581c982c1bbba6a408d4c611ddde0,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2675/ts_guess.xyz
rxn2687,12,0,1,rxn2687.xyz,4b4abea317a0d2aeaa3feeebef6faab87340449dbfb3272c9f1a0356da59e821,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2687/ts_guess.xyz
rxn2692,12,0,1,rxn2692.xyz,c3e1cda0103d775b1137d3ba135a58f5a8cbe6e02d3878c48e2a643264ab0041,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2692/ts_guess.xyz
rxn2706,11,0,1,rxn2706.xyz,56cc26fa65343558bd1ffc4e0f09b76a2a42bd5fe829a61f4b7ec7b9cb8ef5eb,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2706/ts_guess.xyz
rxn2722,13,0,1,rxn2722.xyz,b126bf58d5c398d29a4753d7c206a731d29ef75b83604494dd23a1f2c0366df3,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2722/ts_guess.xyz
rxn2730,10,0,1,rxn2730.xyz,6e2221154b8ffd583c853ea027eb45d36f51cf2737d4e07d9566c01fc16d0315,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2730/ts_guess.xyz
rxn2738,10,0,1,rxn2738.xyz,fcc8864fcce113cd57097369f1ec2eed8e845760f2b084a69523fdf1e8c1f15e,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2738/ts_guess.xyz
rxn2756,13,0,1,rxn2756.xyz,97defb52c9760388d2ee373e9db2abf8dcdb20e70649b73bc0ac0cfdb14473c5,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2756/ts_guess.xyz
rxn2757,13,0,1,rxn2757.xyz,ec3993280da77f06704ed84331d6bde07cdc63e5f3c29294a074a1801211aea4,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2757/ts_guess.xyz
rxn2779,11,0,1,rxn2779.xyz,84a001a6c57e59e09f65be8952a2ed3863d31e09c49bab75c58a47282cc7e06e,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2779/ts_guess.xyz
rxn2788,14,0,1,rxn2788.xyz,73aa951b77c349a1becf8ed6e9be90609c06e6643de0c8d4e6bbca641262dd41,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2788/ts_guess.xyz
rxn2817,13,0,1,rxn2817.xyz,2dbad5c7f9d130f8c2a83cc2d2d137213ff45cf66f165df2194ee3ab66e92be3,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2817/ts_guess.xyz
rxn2823,14,0,1,rxn2823.xyz,34481e0481644ebfa2795173c6482dc8b6e7d0dab68f004beeed3d0b59418e4e,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2823/ts_guess.xyz
rxn2834,12,0,1,rxn2834.xyz,fb054d64d504e316e051c909832e3ac159cac37ef9a3a0da7e5f77209c3bb350,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2834/ts_guess.xyz
rxn2839,12,0,1,rxn2839.xyz,6cafc046a2354242cf5710a2a9cef038403cde9be61e27f2d54863c301ab93fe,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2839/ts_guess.xyz
rxn2847,11,0,1,rxn2847.xyz,3dbc80bad3ec8ead3dc1b27a01f1419636c5b10b119627fca7126b2123e2fb04,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2847/ts_guess.xyz
rxn2858,6,0,1,rxn2858.xyz,1a0ec9cb7e63ea30a54a7b66047495cd6c51a2c5493e958d979034f2c844feb8,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2858/ts_guess.xyz
rxn2877,12,0,1,rxn2877.xyz,5d4bccb2fe30117863929a0ab6f4eb815c03c6bc8039226095384b48ca5e25d9,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2877/ts_guess.xyz
rxn2881,12,0,1,rxn2881.xyz,8c7221247ef524c82d513b2f7ac92a9a4120622e8ff69a10ec1ba60ae8a62a30,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2881/ts_guess.xyz
rxn2897,12,0,1,rxn2897.xyz,5f196836d961683bc31e84b807ea8e3114637a517f6f7cf76b4d07deac87e994,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2897/ts_guess.xyz
rxn2902,12,0,1,rxn2902.xyz,6729fd645861f27e636a26a1841d096bd268afc4b99072e084d3da714aca0ec8,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2902/ts_guess.xyz
rxn2909,16,0,1,rxn2909.xyz,dba32561a546d0ee946406d98761c31f33308259706f37ab5266a60488f3a4d6,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2909/ts_guess.xyz
rxn2912,16,0,1,rxn2912.xyz,ab9c90211215eeffcaab02001a6a7bd7e83c1a67fc60ab044289ae0d3f2ada3b,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2912/ts_guess.xyz
rxn2917,8,0,1,rxn2917.xyz,5b61894141f0c5710358b9a6a49fb8f6eb6ee04a392c52cfe3efe4eec6e88c4b,Gaussian_GSM_eqV2/Gaussian_calcfc/rxn2917/ts_guess.xyz
